id,name,geometry,parent_geography_id
E06000001,Hartlepool,"POLYGON ((-1.27025 54.72717, -1.26822 54.72609, -1.2674 54.72686, -1.2659 54.72663, -1.26471 54.72598, -1.26322 54.72646, -1.26058 54.72573, -1.25856 54.72606, -1.25884 54.72542, -1.25745 54.72555, -1.25541 54.72158, -1.25374 54.72037, -1.25186 54.71962, -1.24877 54.72073, -1.24761 54.72241, -1.2458 54.72229, -1.24402 54.72158, -1.241 54.7232, -1.24098 54.72319, -1.24097 54.72318, -1.2335 54.71889, -1.23134 54.71785, -1.23129 54.71783, -1.22571 54.71516, -1.22524 54.7154, -1.22564 54.71513, -1.2249 54.71476, -1.21878 54.71226, -1.21808 54.71281, -1.21874 54.71223, -1.21784 54.71155, -1.21412 54.7107, -1.21003 54.70888, -1.20244 54.70615, -1.19451 54.70415, -1.18765 54.70183, -1.18342 54.7011, -1.17792 54.69922, -1.17535 54.69654, -1.17714 54.69491, -1.17487 54.69268, -1.17518 54.69293, -1.17706 54.69468, -1.1784 54.694, -1.18161 54.69323, -1.18288 54.69366, -1.18489 54.69326, -1.18313 54.69387, -1.18353 54.6945, -1.18516 54.69506, -1.18696 54.69514, -1.19021 54.69678, -1.18996 54.69702, -1.18663 54.69631, -1.18587 54.69751, -1.18883 54.69828, -1.19255 54.70042, -1.19317 54.70024, -1.19296 54.7006, -1.19626 54.69858, -1.19069 54.69524, -1.19091 54.69463, -1.18999 54.69447, -1.18803 54.69343, -1.18826 54.69331, -1.18833 54.69331, -1.1896 54.69405, -1.1903 54.694, -1.19565 54.6926, -1.19621 54.69176, -1.19619 54.69163, -1.1946 54.69047, -1.19457 54.68921, -1.19485 54.69051, -1.19616 54.69144, -1.19632 54.69168, -1.19626 54.69204, -1.19785 54.69185, -1.1982 54.69121, -1.19783 54.6905, -1.19837 54.69013, -1.19776 54.68981, -1.19787 54.68902, -1.19661 54.68864, -1.19553 54.68905, -1.19864 54.68722, -1.1986 54.6862, -1.19744 54.68605, -1.19608 54.6864, -1.19471 54.68744, -1.19468 54.68823, -1.1941 54.68818, -1.19437 54.68746, -1.19497 54.68686, -1.19562 54.68636, -1.19674 54.68594, -1.19834 54.6858, -1.19882 54.68546, -1.19913 54.68073, -1.1983 54.67955, -1.19832 54.67861, -1.19688 54.67646, -1.1948 54.67403, -1.1909 54.67075, -1.18796 54.66585, -1.18748 54.66423, -1.18456 54.66046, -1.17588 54.65342, -1.16936 54.65032, -1.16463 54.6473, -1.1577 54.64837, -1.15936 54.64751, -1.16507 54.64538, -1.16651 54.64515, -1.16566 54.646, -1.1634 54.64625, -1.16467 54.64672, -1.16642 54.64615, -1.16855 54.64408, -1.16711 54.63984, -1.16285 54.63472, -1.1661 54.63582, -1.1678 54.63572, -1.16983 54.6336, -1.17315 54.63349, -1.16932 54.63332, -1.16838 54.63434, -1.16737 54.63442, -1.16688 54.63469, -1.16552 54.63354, -1.16208 54.6345, -1.16794 54.63256, -1.16892 54.63309, -1.17407 54.63335, -1.17632 54.633, -1.17612 54.63233, -1.17691 54.6324, -1.17664 54.63274, -1.17722 54.63309, -1.18191 54.6333, -1.18825 54.6326, -1.1914 54.63553, -1.19471 54.63457, -1.19226 54.63248, -1.18992 54.6312, -1.19232 54.63029, -1.20065 54.62294, -1.20386 54.62288, -1.20986 54.6219, -1.2125 54.62203, -1.21251 54.62204, -1.21285 54.6221, -1.21281 54.62276, -1.21369 54.62271, -1.21372 54.62278, -1.21356 54.62299, -1.21361 54.62308, -1.21402 54.62335, -1.21323 54.62341, -1.2135 54.62362, -1.21459 54.62366, -1.21384 54.62305, -1.21407 54.62285, -1.21589 54.62362, -1.21819 54.62374, -1.21656 54.62351, -1.21873 54.62329, -1.21956 54.62346, -1.21991 54.62394, -1.21942 54.62462, -1.21983 54.62509, -1.22069 54.62531, -1.22323 54.625, -1.22239 54.62492, -1.2237 54.62401, -1.22474 54.62541, -1.22439 54.62547, -1.22312 54.62541, -1.22226 54.62581, -1.22232 54.62615, -1.22314 54.62657, -1.22379 54.62655, -1.22446 54.62627, -1.22485 54.62616, -1.22504 54.62591, -1.22526 54.62568, -1.22616 54.62556, -1.22583 54.62641, -1.22695 54.62706, -1.22909 54.62635, -1.22938 54.62516, -1.22974 54.6252, -1.22967 54.626, -1.23022 54.62643, -1.23087 54.62644, -1.23196 54.62583, -1.23237 54.6269, -1.23325 54.62763, -1.23318 54.62815, -1.23314 54.62826, -1.23315 54.62827, -1.23312 54.62852, -1.23412 54.62905, -1.2343 54.62963, -1.23427 54.62995, -1.23353 54.62994, -1.23365 54.63051, -1.23323 54.63076, -1.23313 54.6309, -1.23312 54.63111, -1.23337 54.63124, -1.23606 54.63186, -1.23594 54.63366, -1.23615 54.63186, -1.23337 54.63118, -1.23327 54.63094, -1.23339 54.63081, -1.2338 54.63056, -1.23374 54.63006, -1.23421 54.63005, -1.23447 54.62991, -1.23427 54.629, -1.23605 54.62879, -1.23904 54.6279, -1.23744 54.62646, -1.23767 54.62647, -1.23866 54.6265, -1.23867 54.62649, -1.23883 54.62648, -1.24039 54.62551, -1.24076 54.62476, -1.24086 54.6248, -1.24173 54.62527, -1.24251 54.62543, -1.24253 54.62544, -1.24258 54.62545, -1.24279 54.62549, -1.24577 54.62609, -1.24741 54.62595, -1.24949 54.62526, -1.24998 54.62528, -1.25047 54.62532, -1.25119 54.62584, -1.25329 54.62637, -1.25409 54.62693, -1.25378 54.62746, -1.25417 54.62686, -1.25278 54.62604, -1.2513 54.62581, -1.25071 54.62532, -1.25067 54.62531, -1.25251 54.62393, -1.25414 54.6241, -1.25532 54.62338, -1.25719 54.62355, -1.25767 54.62419, -1.2574 54.62408, -1.25626 54.62563, -1.25876 54.62645, -1.25985 54.6246, -1.26214 54.62492, -1.26395 54.62428, -1.26689 54.62414, -1.26748 54.62456, -1.26766 54.62606, -1.26856 54.62565, -1.26897 54.62639, -1.27195 54.62534, -1.27388 54.626, -1.27611 54.62726, -1.27988 54.62825, -1.28605 54.62767, -1.28632 54.62819, -1.29113 54.62699, -1.29248 54.62875, -1.2962 54.62803, -1.29901 54.62798, -1.29859 54.63116, -1.29881 54.63347, -1.29812 54.63524, -1.29822 54.63551, -1.30052 54.63579, -1.30275 54.63575, -1.30441 54.63667, -1.30698 54.63695, -1.30839 54.63827, -1.30841 54.63873, -1.31179 54.64088, -1.31194 54.64119, -1.31124 54.64123, -1.31143 54.64186, -1.31526 54.64345, -1.31559 54.64385, -1.31514 54.6441, -1.31636 54.64523, -1.31715 54.6448, -1.31776 54.64525, -1.31871 54.64521, -1.32198 54.64454, -1.32631 54.6451, -1.32651 54.64447, -1.3281 54.64445, -1.32886 54.644, -1.32945 54.6431, -1.32907 54.63858, -1.32951 54.63653, -1.3319 54.63379, -1.33506 54.63132, -1.3374 54.63475, -1.33972 54.63625, -1.34254 54.63667, -1.3499 54.63881, -1.35477 54.63807, -1.35683 54.63838, -1.36239 54.64061, -1.36783 54.64347, -1.3745 54.64374, -1.37955 54.64327, -1.38085 54.6438, -1.38131 54.6443, -1.38269 54.6444, -1.38376 54.64624, -1.37891 54.64618, -1.37451 54.64656, -1.36897 54.64781, -1.36653 54.64883, -1.36488 54.64842, -1.36267 54.64916, -1.35931 54.64947, -1.35804 54.64858, -1.3563 54.64866, -1.35584 54.6483, -1.35273 54.64897, -1.3498 54.64858, -1.3499 54.65072, -1.34874 54.65087, -1.34788 54.6506, -1.34404 54.65071, -1.34333 54.65038, -1.34122 54.65024, -1.3419 54.65217, -1.3415 54.65337, -1.34352 54.65556, -1.3432 54.65759, -1.34492 54.65844, -1.3471 54.65835, -1.34758 54.65862, -1.34616 54.65948, -1.34623 54.66037, -1.34704 54.66091, -1.34633 54.66135, -1.34787 54.66243, -1.34677 54.66289, -1.34617 54.66433, -1.3434 54.66516, -1.34338 54.66579, -1.34231 54.6661, -1.34354 54.66861, -1.3407 54.66877, -1.34006 54.66932, -1.33816 54.66953, -1.33581 54.67127, -1.3344 54.67119, -1.33306 54.67261, -1.33234 54.67522, -1.33324 54.67707, -1.33193 54.67739, -1.33185 54.68122, -1.3309 54.68124, -1.33094 54.68216, -1.33135 54.68373, -1.332 54.68393, -1.33158 54.68511, -1.33221 54.68696, -1.33449 54.68902, -1.33861 54.68942, -1.3446 54.69083, -1.34454 54.69112, -1.33303 54.69198, -1.33213 54.69018, -1.3297 54.68957, -1.32754 54.69136, -1.32113 54.6911, -1.31936 54.6913, -1.31979 54.69274, -1.31942 54.69326, -1.31546 54.69453, -1.31279 54.69589, -1.3135 54.69709, -1.31412 54.69802, -1.31278 54.69884, -1.31388 54.7012, -1.30936 54.70158, -1.30931 54.70249, -1.30787 54.70275, -1.30635 54.7037, -1.30647 54.704, -1.30412 54.70437, -1.3042 54.70565, -1.30317 54.70568, -1.30377 54.70767, -1.3013 54.70816, -1.30201 54.70894, -1.30149 54.71018, -1.30275 54.71171, -1.30422 54.71261, -1.30379 54.71324, -1.30554 54.71521, -1.30468 54.71639, -1.30548 54.71756, -1.30367 54.71851, -1.30322 54.71789, -1.30324 54.71813, -1.30178 54.71823, -1.29932 54.71913, -1.29617 54.71936, -1.29444 54.71934, -1.29219 54.71859, -1.2903 54.7184, -1.28553 54.72042, -1.28271 54.72212, -1.28236 54.72302, -1.28122 54.72301, -1.27794 54.7238, -1.27653 54.72442, -1.27563 54.72547, -1.27491 54.72521, -1.27334 54.72537, -1.27251 54.72541, -1.27025 54.72717))",
E06000002,Middlesbrough,"MULTIPOLYGON (((-1.19751 54.5821, -1.19434 54.57987, -1.19869 54.57805, -1.20095 54.57769, -1.20222 54.57907, -1.20245 54.58038, -1.19831 54.5817, -1.19737 54.58153, -1.19751 54.5821)), ((-1.23002 54.58412, -1.23017 54.58377, -1.22981 54.58408, -1.22978 54.58368, -1.22939 54.58396, -1.22865 54.58364, -1.22671 54.58355, -1.22406 54.58266, -1.22316 54.58288, -1.21531 54.5811, -1.21535 54.58062, -1.21806 54.5802, -1.21987 54.58023, -1.21951 54.57892, -1.21209 54.58027, -1.20962 54.57989, -1.20486 54.58007, -1.20359 54.57712, -1.20698 54.57684, -1.2066 54.5766, -1.20352 54.57704, -1.20423 54.57989, -1.20276 54.58022, -1.20224 54.57894, -1.20103 54.57768, -1.20174 54.57757, -1.20037 54.57698, -1.2003 54.5769, -1.19421 54.57432, -1.19362 54.57443, -1.19031 54.57488, -1.18657 54.57266, -1.18485 54.56979, -1.18355 54.56922, -1.17775 54.56847, -1.17643 54.56653, -1.17647 54.56498, -1.17583 54.5638, -1.17587 54.56122, -1.17229 54.5593, -1.17073 54.55742, -1.16888 54.55644, -1.16666 54.55405, -1.17355 54.55284, -1.17683 54.55158, -1.17919 54.55021, -1.18203 54.54955, -1.18595 54.5491, -1.19068 54.5479, -1.19568 54.5452, -1.19876 54.54456, -1.19881 54.54425, -1.19143 54.53932, -1.18081 54.53352, -1.1678 54.52697, -1.16436 54.52568, -1.16157 54.52506, -1.16255 54.52355, -1.16499 54.52194, -1.16182 54.5202, -1.16154 54.51847, -1.15974 54.51584, -1.15595 54.51629, -1.15322 54.51613, -1.14824 54.5144, -1.14733 54.51526, -1.1425 54.51596, -1.13996 54.51581, -1.13737 54.515, -1.13947 54.50927, -1.14112 54.50777, -1.14286 54.5048, -1.14408 54.50382, -1.14626 54.50311, -1.1462 54.50282, -1.14669 54.50137, -1.14806 54.50113, -1.15267 54.50191, -1.1583 54.50237, -1.16311 54.50354, -1.16407 54.50341, -1.16419 54.50315, -1.16537 54.50355, -1.16603 54.50311, -1.16664 54.50372, -1.16698 54.50338, -1.16897 54.50353, -1.17065 54.50235, -1.17179 54.50268, -1.17231 54.50255, -1.17273 54.50288, -1.17354 54.5025, -1.17439 54.50289, -1.17391 54.50321, -1.17421 54.50384, -1.17347 54.50405, -1.17386 54.50472, -1.17555 54.50469, -1.17614 54.50431, -1.17938 54.506, -1.18001 54.50619, -1.18116 54.50577, -1.18509 54.50729, -1.18973 54.50629, -1.19548 54.50663, -1.19668 54.50619, -1.20215 54.50695, -1.20379 54.50689, -1.20729 54.50815, -1.20845 54.50888, -1.21384 54.51001, -1.21907 54.51017, -1.22014 54.51094, -1.22761 54.512, -1.2306 54.51188, -1.23044 54.511, -1.23173 54.51143, -1.2334 54.51057, -1.23487 54.51032, -1.23649 54.51074, -1.23778 54.51067, -1.23869 54.5113, -1.24028 54.51149, -1.24146 54.51206, -1.24217 54.51158, -1.24366 54.5114, -1.24524 54.51156, -1.24678 54.5113, -1.24879 54.51197, -1.24983 54.51171, -1.25064 54.512, -1.25124 54.51312, -1.2563 54.5124, -1.25638 54.5114, -1.25907 54.51267, -1.26386 54.51255, -1.26416 54.513, -1.26624 54.51357, -1.26727 54.51445, -1.26783 54.51435, -1.26819 54.51469, -1.26994 54.51461, -1.2728 54.5151, -1.27332 54.51477, -1.27427 54.5149, -1.27682 54.51657, -1.27758 54.51656, -1.27837 54.5172, -1.27892 54.51721, -1.27858 54.51745, -1.27926 54.5175, -1.27929 54.51781, -1.28225 54.51838, -1.282 54.51972, -1.28075 54.52056, -1.28194 54.52248, -1.28276 54.52297, -1.28206 54.52411, -1.28246 54.52538, -1.28207 54.52643, -1.28302 54.52657, -1.28339 54.52751, -1.2839 54.52765, -1.28352 54.52788, -1.28433 54.52797, -1.28426 54.52857, -1.28507 54.5303, -1.2847 54.5305, -1.28465 54.5329, -1.28543 54.53625, -1.28466 54.53667, -1.28482 54.53704, -1.28396 54.53812, -1.28356 54.53795, -1.28196 54.53866, -1.27879 54.54242, -1.27887 54.54524, -1.27864 54.54576, -1.27779 54.54608, -1.27801 54.54711, -1.27694 54.54718, -1.27698 54.54729, -1.27713 54.54785, -1.27488 54.54657, -1.27707 54.54786, -1.27621 54.54871, -1.2762 54.54871, -1.27546 54.55175, -1.27493 54.55187, -1.27408 54.55204, -1.27213 54.55336, -1.27197 54.55356, -1.27154 54.55378, -1.27129 54.55452, -1.27128 54.55453, -1.27091 54.55527, -1.27063 54.55615, -1.27062 54.55659, -1.27112 54.55722, -1.2755 54.55886, -1.27809 54.56088, -1.28053 54.56375, -1.28085 54.56415, -1.28095 54.56421, -1.28096 54.56421, -1.28115 54.56438, -1.28137 54.56458, -1.28189 54.56514, -1.27792 54.56617, -1.26915 54.56705, -1.26588 54.5679, -1.26249 54.56945, -1.26053 54.5716, -1.26044 54.5717, -1.26015 54.57297, -1.25674 54.58783, -1.2559 54.58897, -1.25436 54.58986, -1.25157 54.5907, -1.24782 54.59059, -1.24593 54.59021, -1.23742 54.58631, -1.23002 54.58412)))",
E06000003,Redcar and Cleveland,"MULTIPOLYGON (((-1.1503 54.63221, -1.15097 54.63196, -1.1513 54.63223, -1.15057 54.63349, -1.15129 54.63458, -1.15094 54.63521, -1.15051 54.63516, -1.14964 54.63502, -1.14941 54.63468, -1.1503 54.63221)), ((-1.13483 54.63859, -1.13155 54.63655, -1.12699 54.63499, -1.12039 54.63112, -1.11278 54.62771, -1.10118 54.62397, -1.08882 54.62113, -1.08344 54.62065, -1.07411 54.62138, -1.07232 54.62128, -1.07126 54.62123, -1.06514 54.61935, -1.06312 54.61911, -1.06315 54.6189, -1.05956 54.61808, -1.05941 54.61805, -1.05396 54.61686, -1.05125 54.61588, -1.04324 54.60976, -1.03953 54.60735, -1.03669 54.60598, -1.02288 54.60033, -1.01685 54.59856, -1.0018 54.59358, -0.98442 54.58943, -0.96945 54.58616, -0.96106 54.5849, -0.95647 54.58527, -0.95411 54.58604, -0.95008 54.5866, -0.94299 54.58908, -0.94105 54.58923, -0.93837 54.58898, -0.93674 54.58857, -0.9343 54.58734, -0.92666 54.58677, -0.92009 54.58478, -0.91744 54.58282, -0.91711 54.58149, -0.91257 54.57975, -0.90876 54.57713, -0.90495 54.57504, -0.90148 54.57387, -0.90049 54.57514, -0.90029 54.5752, -0.90036 54.57505, -0.90044 54.57502, -0.90043 54.57502, -0.90044 54.57501, -0.9004 54.57499, -0.9009 54.57404, -0.89842 54.57166, -0.89839 54.57164, -0.89796 54.57128, -0.8975 54.57233, -0.89667 54.57176, -0.89716 54.57176, -0.89673 54.57137, -0.89553 54.57113, -0.88424 54.57148, -0.88075 54.57033, -0.879 54.57004, -0.87837 54.56993, -0.87248 54.5695, -0.87029 54.56996, -0.86922 54.57018, -0.86755 54.57094, -0.86597 54.57093, -0.86327 54.57155, -0.85343 54.57178, -0.84682 54.57027, -0.84488 54.57036, -0.84236 54.56969, -0.84213 54.56963, -0.84103 54.5686, -0.8347 54.56736, -0.834 54.56679, -0.82981 54.56582, -0.82617 54.56286, -0.82415 54.56191, -0.81794 54.56117, -0.81208 54.55948, -0.81025 54.55937, -0.80893 54.5586, -0.80621 54.55895, -0.80379 54.55865, -0.80237 54.55906, -0.80195 54.55879, -0.80051 54.55972, -0.79945 54.55984, -0.79687 54.55894, -0.79284 54.56061, -0.79174 54.56074, -0.7911 54.56031, -0.78906 54.56073, -0.78863 54.56079, -0.78882 54.56069, -0.78969 54.56045, -0.79107 54.5603, -0.79068 54.55963, -0.79282 54.55956, -0.79338 54.55912, -0.79388 54.55891, -0.79394 54.55869, -0.79425 54.55844, -0.79397 54.55859, -0.79426 54.5575, -0.79549 54.55715, -0.7961 54.55661, -0.79555 54.55487, -0.79879 54.55562, -0.79851 54.55509, -0.79738 54.55463, -0.79725 54.55415, -0.80058 54.55184, -0.80042 54.55101, -0.80185 54.55141, -0.80492 54.55089, -0.80646 54.55143, -0.80812 54.55124, -0.8096 54.55171, -0.81053 54.55122, -0.81307 54.55204, -0.81473 54.55169, -0.81568 54.55251, -0.81892 54.5507, -0.8204 54.54936, -0.82135 54.5494, -0.82184 54.54908, -0.82511 54.54908, -0.82708 54.54852, -0.82787 54.54741, -0.82955 54.54687, -0.8309 54.54547, -0.83259 54.54515, -0.83484 54.54329, -0.83655 54.54262, -0.83867 54.5398, -0.84162 54.53767, -0.84215 54.53602, -0.8439 54.5348, -0.8446 54.53348, -0.84865 54.53, -0.85015 54.52762, -0.85007 54.52649, -0.8507 54.52634, -0.84993 54.52497, -0.85041 54.52419, -0.85143 54.524, -0.85065 54.52343, -0.84995 54.51995, -0.85119 54.51837, -0.85218 54.51806, -0.85224 54.51761, -0.85129 54.51368, -0.85021 54.51146, -0.85233 54.51038, -0.85235 54.50563, -0.85332 54.50271, -0.84861 54.49553, -0.84506 54.49264, -0.84394 54.49122, -0.84414 54.48955, -0.84853 54.48797, -0.85626 54.48785, -0.86349 54.48908, -0.86698 54.48924, -0.87578 54.49116, -0.87634 54.49539, -0.87717 54.49496, -0.87819 54.49533, -0.88064 54.49647, -0.88083 54.49705, -0.89421 54.49691, -0.89422 54.49637, -0.89579 54.4956, -0.90142 54.4942, -0.91637 54.49222, -0.92295 54.49102, -0.9254 54.49108, -0.92904 54.49164, -0.93261 54.49145, -0.94399 54.48869, -0.95295 54.48804, -0.96783 54.49727, -0.98739 54.50086, -1.0034 54.50301, -1.0238 54.50205, -1.03685 54.49404, -1.03949 54.49512, -1.04211 54.49525, -1.04451 54.49599, -1.05101 54.49641, -1.05767 54.49899, -1.06002 54.50036, -1.0648 54.49852, -1.06793 54.50045, -1.07381 54.50262, -1.0782 54.50382, -1.08734 54.50335, -1.09474 54.5067, -1.10393 54.50571, -1.10619 54.5057, -1.11178 54.50437, -1.11164 54.50204, -1.11227 54.5008, -1.1132 54.50035, -1.11432 54.49896, -1.11838 54.4982, -1.12281 54.49899, -1.12665 54.49872, -1.13085 54.50004, -1.1462 54.50282, -1.14626 54.50311, -1.14408 54.50382, -1.14286 54.5048, -1.14112 54.50777, -1.13947 54.50927, -1.13737 54.515, -1.13996 54.51581, -1.1425 54.51596, -1.14733 54.51526, -1.14824 54.5144, -1.15322 54.51613, -1.15595 54.51629, -1.15974 54.51584, -1.16154 54.51847, -1.16182 54.5202, -1.16499 54.52194, -1.16255 54.52355, -1.16157 54.52506, -1.16436 54.52568, -1.1678 54.52697, -1.18081 54.53352, -1.19143 54.53932, -1.19881 54.54425, -1.19876 54.54456, -1.19568 54.5452, -1.19068 54.5479, -1.18595 54.5491, -1.18203 54.54955, -1.17919 54.55021, -1.17683 54.55158, -1.17355 54.55284, -1.16666 54.55405, -1.16888 54.55644, -1.17073 54.55742, -1.17229 54.5593, -1.17587 54.56122, -1.17583 54.5638, -1.17647 54.56498, -1.17643 54.56653, -1.17775 54.56847, -1.18355 54.56922, -1.18485 54.56979, -1.18657 54.57266, -1.19031 54.57488, -1.19362 54.57443, -1.19056 54.57497, -1.19424 54.57435, -1.19652 54.57532, -1.20029 54.57694, -1.2009 54.57764, -1.20095 54.57769, -1.19869 54.57805, -1.19434 54.57987, -1.19751 54.5821, -1.19709 54.58229, -1.19615 54.58186, -1.19573 54.58221, -1.19608 54.58269, -1.19173 54.58539, -1.19037 54.58572, -1.18662 54.58846, -1.18552 54.58913, -1.18509 54.58899, -1.18509 54.58939, -1.18445 54.58937, -1.18445 54.58977, -1.1838 54.59014, -1.18334 54.58993, -1.18344 54.59039, -1.18285 54.5902, -1.18305 54.5906, -1.18248 54.59097, -1.18218 54.59072, -1.18128 54.59114, -1.16947 54.59885, -1.16773 54.59957, -1.16378 54.60206, -1.16325 54.60189, -1.16346 54.60229, -1.16022 54.60416, -1.16019 54.6045, -1.15171 54.5995, -1.14805 54.59865, -1.14675 54.59908, -1.14696 54.59949, -1.14932 54.60047, -1.14961 54.60033, -1.15753 54.60542, -1.15621 54.60637, -1.15648 54.60673, -1.15419 54.6089, -1.15324 54.609, -1.15175 54.61178, -1.14958 54.61245, -1.14976 54.61301, -1.15178 54.61453, -1.15056 54.61439, -1.13266 54.60823, -1.1351 54.6093, -1.13236 54.60851, -1.13266 54.60901, -1.13537 54.60954, -1.15084 54.61514, -1.15077 54.62049, -1.15189 54.62194, -1.15244 54.622, -1.15222 54.62165, -1.15251 54.62199, -1.15335 54.62548, -1.15336 54.62615, -1.15297 54.62623, -1.15324 54.62682, -1.15258 54.62675, -1.15199 54.62786, -1.15273 54.62812, -1.1534 54.62741, -1.15409 54.62739, -1.15341 54.62691, -1.15458 54.62755, -1.15329 54.6284, -1.1541 54.62892, -1.15398 54.6292, -1.15331 54.62934, -1.15226 54.62955, -1.15221 54.62951, -1.1514 54.62884, -1.14962 54.62825, -1.1494 54.62823, -1.14568 54.62774, -1.14468 54.62761, -1.14401 54.62779, -1.14325 54.628, -1.14053 54.62805, -1.13981 54.62812, -1.139 54.62852, -1.13766 54.62918, -1.13615 54.63046, -1.13628 54.63166, -1.13754 54.63227, -1.13828 54.63352, -1.14009 54.63445, -1.13985 54.63513, -1.14108 54.63517, -1.14017 54.63607, -1.14073 54.63658, -1.14093 54.63583, -1.14109 54.63709, -1.1402 54.63826, -1.14131 54.6383, -1.14206 54.63784, -1.14269 54.63697, -1.1424 54.63652, -1.14314 54.63691, -1.14288 54.6377, -1.14055 54.63962, -1.14009 54.64405, -1.13904 54.64489, -1.1383 54.64677, -1.13753 54.6475, -1.13733 54.64755, -1.13719 54.6475, -1.13725 54.64712, -1.13781 54.64533, -1.1378 54.64531, -1.13812 54.64442, -1.13535 54.64386, -1.13456 54.64327, -1.13485 54.64296, -1.13591 54.64288, -1.13642 54.64208, -1.13613 54.64022, -1.13483 54.63859)))",
